Id,Hazard
292,4.587603633937485
293,4.11997486261969
295,5.114764625474685
297,4.691009440228132
301,4.791698294194181
303,2.874403441656981
304,2.1836992448973818
305,2.7708008000882307
308,4.175551607068157
309,3.4159933194756174
313,3.9821656310141744
314,4.96537131379046
315,4.2620060200109
316,3.6669578489157786
318,4.460501288203453
320,3.879875396216166
324,4.301844265515303
325,3.5422430915731233
326,2.946737416803986
327,4.1190671074205385
328,6.0567478591241315
332,3.9689544937629426
333,6.537497113201663
336,3.802252618334558
339,3.788539128552827
340,5.3029598565323735
342,3.241210558880133
344,4.36229011660188
345,3.520874555678408
346,3.6332904078037243
349,4.305739554437416
353,3.2948846873534623
355,3.7704593566517746
360,3.6850125426144587
363,3.9236080800987754
366,3.298018120816369
367,3.75251224903586
369,3.1159023542709665
371,5.396344403110395
372,3.3675282357704557
374,3.9260617081484064
375,3.0738563029305004
378,4.895818947623126
379,1.7840359728062936
381,4.408369242447268
382,3.120386265809696
384,3.9098325498434816
385,2.7868528151665255
387,3.534550137894705
388,3.9244128591527527
389,5.192055450729671
390,4.316611599980429
393,3.6487348076836814
394,6.05006035551176
395,4.219472048742227
397,2.309266853404134
398,6.62244172240703
399,4.542607832436859
403,4.27343089456888
404,3.6344688563090477
406,3.3819930112564216
407,3.28244059680276
410,3.0150594328957743
411,4.198796505720527
412,2.6025752181564012
413,4.921559173130163
417,3.365620757975264
419,5.202355463398886
422,4.697068847857775
425,3.3446869282656806
426,5.22763842075191
427,3.8667659612950382
432,3.7279756319308
434,3.8560245641490862
437,4.003424842930279
438,4.097631856334675
440,3.764647378277097
441,5.041662933484569
443,3.299434609570465
445,4.446744654129054
447,4.606880913685446
449,3.3654300053155746
450,3.626852535595741
451,3.032146488131904
453,4.523377859177365
455,3.6081106035373374
456,4.302909557460913
459,5.4444754237413475
461,3.555788130902498
463,4.7983771454883986
466,4.581077362661196
467,3.6542037904652043
469,4.033369463581591
470,3.3480766129931196
472,7.434129602293723
477,3.8368223558250296
481,3.187813156948051
485,3.486496819218625
492,3.289312546499053
494,3.9549402102742466
497,3.959936668353061
503,3.934494867436257
504,3.944655880881786
507,5.34714040855919
509,3.3576064703343644
511,4.209184541796523
512,3.1932369545803985
513,3.3732891268375256
516,6.274116991454152
517,2.4919771618234456
518,3.2934012833639303
522,5.021245819436967
525,3.0671784489926175
526,3.518252516666391
527,4.5286234802208725
529,3.807555108589951
534,5.585402064687068
538,3.1225603562729534
540,4.935621340046065
541,2.0436656511567315
542,4.512060316215615
543,6.285772631910529
544,3.5711876241548577
546,2.910622012915451
547,3.44507460193278
550,3.2093297684198947
554,3.7211410489230605
556,3.4171860575636837
558,4.2835070600498355
559,3.273903359798401
560,4.601303144295493
564,3.595559395964217
565,3.559888084109928
566,5.140020036553446
567,6.834131170964669
568,4.520925610139786
570,2.576648507705986
571,3.192937714411225
575,3.9837627298729235
576,4.853719817978542
585,2.356292015573686
586,4.5392948025896365
589,3.47894705277099
590,4.38091551598422
591,4.218215479088856
593,3.719907141698088
594,3.3967957594154217
595,2.891504414322142
596,3.620122697519094
597,5.437022425941025
598,4.10833217458937
599,3.6458875030493023
600,4.189309723921998
601,4.365909441329842
609,2.919488917664236
613,5.179753657810755
619,4.250352153706972
620,3.632520211390754
621,3.200523311830471
622,2.932829189190492
623,2.325981215870777
625,4.605513809331058
626,3.314469547625682
628,3.8007100039432435
629,3.770419039600222
633,4.479167408200225
634,3.1983889392329496
635,5.573760640888902
636,4.207040953847669
637,4.179790584275029
638,3.6801385919518044
639,3.459974821451365
640,3.258197669173202
643,3.5561252758216777
645,3.5733487912853357
646,5.250654498918258
647,2.444228321369823
649,4.0602805876951145
650,4.584507056270729
654,4.173187483315417
656,2.8542778721738897
657,4.227769637913378
661,4.288365476602744
662,3.726566036820982
663,3.827491801636013
664,3.3053940268509177
667,4.4366210806877415
668,3.9076792011049175
672,2.93541746722378
673,3.4480904567032975
675,3.6783719212919275
676,2.7110844192830674
677,3.733869588336761
678,3.610791966306732
679,4.77219836076561
682,1.8699381526089622
684,3.9099847081570402
686,3.1980292567022404
687,6.078701809248484
688,3.507737168550784
689,3.001695462235896
690,3.40174711269245
691,5.066967358014601
693,3.477375999714657
694,4.189769105201165
695,3.0522262666315205
696,3.794679601786834
699,4.64437993831025
702,4.167519387588268
703,2.425929351615843
704,2.322111971311064
705,3.0512281932946035
708,5.229294119211879
709,4.052908609810208
710,4.718610856125192
711,4.269127634684022
712,5.4299539066347435
713,4.3773357237876045
714,3.4047318499218235
724,3.4283319221175343
725,3.7867390179820264
727,2.179010193940572
729,3.999304136269668
731,3.678483770237822
732,4.276224514998545
735,5.833561543809374
736,3.7456237054654844
738,5.275822936457242
739,3.7345180715777033
741,4.724703292244838
744,3.1569673469575315
745,4.734785428668356
749,3.8723842522681355
750,2.78577150674257
753,3.118259495890226
754,3.249366789635296
756,3.5886213465540004
759,5.113842373512963
763,3.3269086212781525
764,3.2087691018690103
765,4.0116338077809015
770,3.661363151747298
773,3.7684703430609288
774,2.9346145179180456
778,3.7183656938433334
780,4.1576787806013815
781,4.433271502009518
783,5.4159480911071345
784,3.91434577281671
790,4.5044841068076416
791,4.814044384595715
792,3.727712861576851
793,3.1137023518723437
794,4.046852078002393
795,2.8573701328771275
796,4.242596278091409
801,6.5317792237740555
802,4.081860564711383
805,5.049295353295864
808,3.1620538705655417
809,4.061553687025403
813,4.135049643472263
814,4.06978690794393
815,1.66794855634287
816,4.950918844452554
817,3.0043752545624134
821,3.698225164400947
822,4.509688991204076
823,4.063394371999473
825,3.9231455023890867
826,3.6853866463677285
830,2.499702384739799
832,3.6182626712684156
833,2.9669351892113776
835,3.170355580966045
837,3.060373101833533
838,2.7963739577694295
839,2.0463263490825456
841,5.217533484980439
842,2.887285090104223
844,4.978302429717855
853,2.9857216498212598
855,4.338655157656459
858,3.428299777635459
859,2.6419674926792784
860,4.456920921831737
861,3.8614801501658462
862,3.139576288374995
868,3.433119609325624
869,3.5578459853288775
874,5.000559230313353
875,3.503405446225445
877,4.1091749783531615
879,3.1763716243052196
885,5.7802109197296225
886,4.469327084422867
887,4.102595912761233
892,4.443150568166169
894,4.270939558221522
896,4.457228386072366
898,2.967864109935464
899,3.4351425310000527
900,4.149130899484137
901,3.2298951529800464
903,4.339494669103467
904,3.902907487554921
906,2.5404082692280885
907,5.709250793671292
908,3.7736299853779487
909,2.737109647816687
915,3.7277176576416524
916,5.160238586332741
917,3.852679094601677
921,3.9188378485981197
922,5.626746463504728
923,5.258640431211617
924,3.653828966007014
927,4.4012050138151455
929,3.319729901477927
932,3.454632379383093
934,2.612564093524078
935,4.079373399545094
937,3.6161922756781637
940,3.9860750528215796
944,5.713918208407003
946,4.466825143662808
948,4.934495647263426
950,5.804140024531633
952,3.732940772972663
953,4.839352394958309
956,3.4588524428702057
959,3.2476207874868153
960,3.4573699204553034
961,3.4229868084521975
962,5.391010784813723
966,4.337821965919735
968,6.232847769563989
969,3.6759809965385104
971,4.809053632939482
972,3.963777857001686
978,3.749741335591799
983,5.006632349722664
984,5.910099499609388
985,4.240450770262019
987,3.6050485866304
988,3.0785876788379882
989,3.7340779760956933
991,4.108122782688351
992,4.143874810732611
993,4.087412662302662
997,3.1543597243256025
999,2.122106835477082
1003,2.2876244706520033
1006,4.136736421964633
1007,4.459073405245373
1013,3.742731165115085
1015,4.306748838156526
1016,2.5703322875165426
1017,3.4363253830992075
1018,6.093477881744764
1019,4.087623496300109
1020,4.583096601020476
1021,3.282464113340936
1023,3.0372699897764486
1025,3.8471318085792756
1027,3.6202834579343945
1028,6.630801256584108
1029,4.6739194795476
1032,4.309289731162138
1035,3.0819384902350135
1039,3.7762954348880458
1040,5.454434952764721
1041,2.2437297697260172
1043,2.8302349912085094
1045,3.4527999095317474
1046,4.769243167674562
1049,4.092707677139622
1054,4.3023154032292625
1056,4.062195309536218
1057,4.915309546798291
1058,4.208398820638392
1060,6.361453665594324
1061,3.15798118525264
1062,4.025716002420534
1063,4.965799113220406
1066,4.068297151134917
1071,4.15308199976366
1072,2.289960801856923
1076,6.455982419416122
1077,3.347220362156512
1078,3.5656731218279183
1082,4.3816612480299755
1083,3.4887217529985417
1085,3.85316450025418
1086,4.066787962912439
1088,4.814160658710314
1089,4.954759964053462
1090,5.421315067891783
1093,3.7330297382272386
1094,3.9886601958390537
1095,3.4246445015941545
1096,4.0535993401681525
1097,3.313954884541891
1098,3.8457781205286405
1103,2.535100246963186
1104,4.723924200383067
1109,3.971664837778472
1110,2.75213282233584
1111,5.50375607644914
1113,3.15767808436528
1114,2.9762858914513792
1115,3.396285428980606
1117,4.201422303694046
1118,2.5696933728452738
1121,4.111552722054329
1122,3.4961271658484936
1124,3.6182897967162293
1125,3.4736553185015286
1126,4.267335341791822
1127,2.864674819057523
1128,4.169011095553367
1130,4.291265331537283
1132,3.7581030632372974
1135,3.363333898495565
1136,3.6505108914165127
1139,5.115553941771101
1140,4.278574238129805
1141,2.89280987836574
1147,5.935910190129461
1150,7.343917530789762
1152,4.50766620811523
1154,4.848514801237002
1157,3.4512208956635178
1158,3.712200300750659
1160,3.64714717194643
1162,5.301519920928486
1163,2.5979300536060235
1164,3.505795093117725
1171,4.054872559174732
1173,3.5250379644527454
1174,3.3653484520518857
1176,4.4330284082912215
1178,3.5426897243365296
1182,5.011853982472685
1185,4.84186571875032
1188,2.7206428047050064
1189,2.678290488057338
1192,4.638800768809263
1194,3.9711552972154003
1195,3.9446497940654996
1199,3.8175574050294374
1200,3.0348311508649006
1203,3.6079681116323874
1204,4.298565628302539
1206,4.656400435672573
1209,3.496852333775937
1214,4.740571193560156
1215,3.6305940896852364
1217,4.696906585603356
1219,6.229253164799737
1220,2.7853726760835436
1221,3.7530453822173913
1222,4.835065559707434
1223,2.297913676155793
1225,4.837315718324332
1226,3.0635614321616256
1228,4.231738850290396
1229,4.548449164971155
1231,2.98091322605831
1233,5.107020393966561
1234,3.8753648464749624
1235,2.364991483335443
1236,4.013595655800989
1238,4.8397483897856635
1240,4.5784141204269115
1241,5.4355240622512575
1242,5.298142482837685
1244,3.372054496191483
1245,2.735524482680829
1248,4.460470655349799
1250,3.234995980359079
1251,4.04255756771002
1252,4.832463023866016
1253,4.961873171439821
1255,4.4257493649204935
1258,4.48025384841346
1261,4.067156900014358
1262,5.364181697107039
1267,3.8368588979064793
1268,4.558058277717154
1270,2.925022860406642
1271,5.974795267244505
1274,5.396024094110437
1275,2.8043054028051535
1276,4.195158549951819
1277,2.737566770030314
1279,2.926568612933149
1280,4.233721181221897
1281,4.47657203235179
1282,3.9468522363585743
1285,3.857469259374863
1289,2.059491889854345
1293,2.368446974105472
1294,4.502350895224681
1295,3.6500349611563303
1296,3.9476635594688343
1298,5.865548443423728
1300,4.661784296366866
1301,4.870562567426663
1302,3.136508690134629
1303,2.6169627705305603
1304,4.1289006172054705
1306,3.910328258566058
1308,3.8439810209000758
1311,4.703515461707929
1312,3.0082425364681322
1313,3.886854439649034
1314,3.5683084280635926
1315,3.872690234738924
1316,3.43385051757915
1317,4.879061872262316
1319,4.066345531172478
1320,2.307052136489967
1321,5.0382620559057045
1322,5.5700271781243655
1324,3.5829807054673894
1326,4.277457706585028
1327,3.4910229401133632
1328,3.8441306687816637
1329,3.376974519639744
1330,3.278094398308081
1332,4.567991314005128
1333,4.749323143260921
1334,4.558812434250732
1335,2.8473287007967443
1336,4.4639205568433535
1339,3.73842716130868
1344,3.451615265927761
1346,4.873585813478359
1350,3.8480416816703107
1351,3.664191644916982
1352,3.2446990353986473
1354,3.9004783464083355
1356,3.123733163899235
1358,4.5066024736874475
1359,5.901311455155233
1361,3.5828050154069944
1363,3.538744483202473
1364,3.65907064575254
1366,3.384858312845194
1368,3.4675301358418933
1370,3.1534124876248795
1371,3.3267223620149906
1374,5.250555861755108
1375,4.046476336831664
1376,3.5268112414086543
1377,3.5141368487445312
1379,3.837212095151144
1380,3.760981231394153
1382,3.4017964494968886
1384,3.487554192408779
1387,5.914760910249911
1388,4.100070524441262
1393,4.383709411565681
1395,4.540046926061107
1396,4.181373341020763
1398,3.7765119313420206
1399,2.756124518625948
1401,2.9176503690362274
1403,3.291784552380439
1404,3.7590347093616474
1405,3.6230043716024976
1408,4.4450126049609615
1409,4.026474577764104
1411,3.983354121552063
1413,3.431674645231918
1414,3.394979051765689
1415,4.233369695473295
1417,2.58241683351857
1419,3.804388861194237
1421,4.4961192361486475
1423,4.410020118757103
1427,6.226350881310768
1429,3.130381239341974
1430,4.060492561711524
1433,5.232384428293191
1434,2.847571024363358
1436,3.948275187914846
1438,4.7886545734689
1441,2.751749843117384
1443,5.657278932606292
1447,3.066875461773248
1451,4.582901177718838
1457,4.392849826267864
1459,5.054627099341349
1460,3.711635794266038
1462,4.062965744811519
1464,5.481703653245091
1466,3.5541319397082116
1467,3.894511800620804
1469,3.2961875751059515
1472,3.1634859202660244
1475,5.335929674387225
1476,3.577181729963441
1479,5.24025769131826
1480,4.49850444474529
1483,4.872060555506128
1484,3.463562966220388
1485,5.937704259017139
1488,3.432685780038627
1490,3.705560162857978
1492,4.715506919633771
1493,3.6654867524322867
1495,3.287740978618859
1496,4.350842829877568
1499,3.1165018409954928
1502,3.5943080200935995
1503,2.780952344018808
1505,3.3806410033570713
1509,2.994708007393703
1510,4.073531050172999
1511,4.126069031967138
1512,3.20832593546399
1513,5.401355136524281
1515,3.3018446224508935
1517,4.667176112650631
1520,2.3450274828230055
1522,4.634728686708258
1523,3.389669356193731
1524,5.130938707529843
1526,3.0564816754919404
1527,3.9942164054436944
1528,5.230082929222191
1529,3.6146516374465056
1533,2.9973162953532824
1536,4.8935293374762745
1537,5.007175478510033
1540,5.211748451413862
1541,3.674721211397311
1543,4.108914794014671
1544,4.754659839763181
1546,3.803185620262557
1548,4.978837341662233
1549,5.543768002018808
1550,3.619457840814295
1552,3.4031674242298675
1553,4.696556241778268
1554,3.4486477199115964
1555,4.50505539391181
1560,3.1654653227722775
1564,3.079859205682725
1567,5.7002960808428105
1570,3.564445978164671
1571,4.810257524647468
1573,4.443161999737619
1575,4.404680081829394
1576,4.875429451474479
1579,3.787840646358715
1580,3.205357380736727
1582,2.8245508837046938
1583,5.110166577984467
1586,3.3870053746244038
1587,3.239528321594892
1590,5.374215754278105
1591,4.408342713850773
1595,3.5014087254616353
1597,4.167774692424185
1602,3.421397603584387
1603,3.5150055704049112
1604,2.6950922741170222
1605,3.112163627812317
1606,3.443608351012764
1607,5.295736691961389
1610,3.6242309762686933
1611,4.765880889434271
1614,4.041238664150804
1617,3.688909038199939
1619,3.102673043032984
1623,5.472469546520323
1625,4.64408642274158
1626,4.394737189722326
1627,2.423696945668431
1632,3.890119014341451
1633,3.1944057699761688
1634,3.4497337001435557
1635,4.595759677497588
1636,5.12837072986048
1638,3.1985619703072348
1639,3.168934807958644
1641,4.975799187203803
1644,5.623566752914769
1645,4.02084544514354
1649,4.059244011675059
1650,4.939572594000097
1651,4.323532371762302
1653,5.614909532546297
1654,4.631865630988258
1656,5.102091486802343
1657,3.8286508859233592
1658,2.464734372820421
1659,3.972653611271264
1660,6.520775361438587
1661,4.1378940500054675
1663,3.238683654907599
1664,3.6125168311524716
1666,4.150054061817048
1667,4.844722307787681
1668,4.232499101204748
1669,3.792458583248086
1670,5.011931200484401
1671,2.372291444826944
1672,3.1198005968247937
1678,4.458096628732552
1682,3.746475296608587
1683,2.1883724917552447
1687,3.42453523376281
1689,6.1029859661637325
1690,3.5465823668458483
1692,3.62197141912611
1693,4.602024822073236
1696,3.101652800996495
1698,4.01877770258254
1700,7.249904771910298
1702,3.692447562060333
1704,5.20124344392801
1706,3.636468808636033
1707,3.4886521881760064
1710,4.4640636262459745
1711,3.136983379101642
1712,4.380179296413694
1717,3.8205718588249535
1721,4.184885623465863
1722,3.700844679149636
1723,3.9000234215906975
1725,2.447033900282254
1729,4.236727920398409
1730,4.462158820891153
1732,4.285959232022517
1733,3.3196028209700192
1735,3.3008960016906777
1737,4.136211787394479
1739,4.159169729146934
1740,5.133785602669588
1741,3.057950516461623
1742,4.274617503153502
1744,7.2440124839891205
1746,3.2426907011856683
1752,1.869862336442777
1753,3.073637877878369
1754,5.135821247301883
1757,4.184728763348263
1759,4.282216184697086
1760,4.486663451801014
1761,5.011442266944945
1762,2.6445477944518627
1763,4.713204100525368
1765,2.7055163845339045
1766,4.582719309335757
1767,3.0676767195478933
1769,4.085016062340368
1770,2.8951550591220196
1771,4.035226068961999
1772,3.8031704778880213
1774,3.562370180611169
1775,5.446420200258611
1778,4.990243958895357
1780,4.514525518815655
1781,4.730651161892935
1782,5.699857692402643
1785,2.0940172791829763
1788,4.949439310406835
1790,3.7613598500823286
1791,2.3904335352482304
1792,4.263054337321461
1793,5.495389864486833
1795,5.499745456356869
1796,5.5824301877665
1798,4.090419123518524
1799,5.075647892440964
1801,4.404454138553976
1803,2.670250509952818
1805,3.8084885734924274
1806,4.0245095351325855
1811,3.584974917893624
1817,3.8174887653336773
1820,2.076432820399873
1824,3.5468678148052395
1827,5.248256212692331
1828,4.1064730067449515
1829,4.079057800678706
1831,4.5213552704166595
1832,3.0191686569853817
1833,2.9376947161527136
1834,4.121906768188508
1835,3.8462016006712325
1839,3.944843079850699
1840,3.226220895216116
1842,4.8789369442421044
1844,2.9676648758235036
1845,4.938179046976389
1847,6.409781053586171
1848,5.371653556768171
1851,4.65646880951944
1852,4.3273310346031035
1853,4.158484446945543
1857,4.146797296357715
1860,3.89763896669872
1861,3.413849852638773
1863,3.671352977956417
1864,5.090026390703774
1865,4.115736992997198
1867,3.838819284342195
1868,5.303678209896478
1870,4.152315537660341
1871,2.6939017798070823
1873,3.3329861084165433
1875,3.2944992269799176
1876,4.390281822484863
1878,4.443201349123402
1881,2.7400967546190143
1883,2.042097941843387
1884,7.9428787365061755
1885,4.1870171679270936
1887,3.221184306609384
1888,2.7143476049814153
1889,3.5734402681681985
1890,4.396299289618861
1892,3.7240205642113224
1895,2.6600298488356655
1896,3.0534833528357357
1899,3.2478501495606755
1901,2.5864499288476055
1907,4.860782686949358
1908,5.169986191745779
1912,3.214202220978197
1913,4.859049379702941
1914,3.021424620130856
1920,4.067309768692986
1921,3.1124662279845055
1925,3.93474693295832
1926,4.99561650321256
1927,6.091669819439763
1929,3.4369995978670884
1930,4.537429089130867
1931,2.1498009646186462
1932,3.719812607651156
1933,3.1321822900060736
1935,3.7215284522420404
1936,2.4462515786855272
1937,3.0113145285801783
1939,4.170346890345688
1940,5.6204029610297805
1943,5.074018632326901
1946,6.195237147185986
1949,5.152440309853581
1951,3.4485561311218396
1952,2.6438865881406257
1956,3.2887069011784527
1957,4.6881779217116595
1958,3.900172990000403
1959,5.108134004860559
1960,4.105725580477979
1962,4.374943991208285
1963,3.8621159631123145
1964,2.6454702500402125
1965,4.019855724602632
1968,3.9768729761998074
1969,4.241822425317496
1972,6.57232769154674
1976,3.9368185600356327
1979,5.17627188622003
1981,4.016869092254584
1985,3.9933158749320175
1988,3.8406668694169115
1991,3.3273411410596916
1994,4.116830490470939
1995,5.5871033236255965
1998,4.762937447011645
2001,6.027979031060886
2002,4.993457762884297
2003,3.9944129248647418
2005,4.248867659563074
2006,3.976894277088763
2007,3.8216094530394127
2010,3.0635390025959985
2012,5.895873680729132
2014,4.5437341236524755
2015,3.08283434724817
2017,7.593978692777227
2019,3.5320417345011945
2020,3.7533511626545613
2021,2.8793518594695957
2023,5.192769990542631
2024,2.819984085222206
2026,4.573259117866588
2027,2.1995935037754553
2028,3.5508213218539373
2029,7.327436892626048
2030,3.588165311016448
2031,4.533016482577168
2032,4.619406630744594
2033,2.9376278141898324
2036,4.619316051528646
2037,5.675921223857946
2038,3.7057822745012015
2040,3.3917188360584376
2042,3.882315766736359
2045,3.528496211518293
2046,4.292122467155609
2048,4.192602209438514
2053,6.826115424407087
2054,3.856538093145865
2061,4.727894848660404
2064,2.7012757949879913
2066,3.634515900494404
2067,3.2447201021970455
2068,5.278005402885937
2070,4.200620830385118
2075,3.075974251928362
2079,4.796151875024962
2082,2.864028411996806
2084,4.244902257894541
2086,3.678150338888539
2088,3.128977292199184
2089,4.38043822734629
2092,4.996826279302105
2093,3.6403350055776205
2096,3.7272376792521618
2098,3.82436865000419
2104,2.4900442149032775
2106,2.988544715781302
2112,2.9848144207137364
2113,2.937931446486978
2114,3.843350332174433
2121,4.301979679644982
2125,4.025747214750443
2130,2.8617337808173704
2131,5.054086144651814
2134,2.3791573184391064
2141,3.6498491782362734
2143,2.5809576475820855
2146,3.0783667585154095
2147,3.9505120671194405
2148,2.749571092350264
2151,4.3873911624740245
2155,2.848097441966211
2156,3.8277587361789207
2158,3.699854694452956
2159,5.394167526831959
2160,3.5373407301943356
2164,4.206636347532468
2165,5.097772198906728
2166,4.266205237227627
2170,5.924630104313653
2171,3.2668158266048954
2173,3.547211269790031
2175,3.8200925396280354
2176,3.642879030705749
2177,3.7787743397259854
2178,3.5631459125053637
2179,3.9284150952250867
2182,5.241322095216177
2187,4.420541748969164
2188,3.8249259681127157
2193,3.5474229308592258
2194,5.130365677868934
2197,3.631692915169574
2199,4.792323628485487
2200,5.002147919387634
2202,3.222720663796192
2203,4.3639919587924565
2206,3.280845146333256
2207,6.52442621426085
2209,3.897151420534212
2216,3.5173011830427203
2218,2.8936911948887922
2219,3.2341222966668948
2221,4.703468070986066
2222,2.891635008413825
2223,3.834563512797697
2228,6.09901843006687
2232,2.3856447648991868
2233,2.8839319298980475
2234,4.190425680006501
2235,1.6408633881044659
2236,3.5699967841058493
2237,2.397597171288222
2238,4.017248378411968
2239,3.8160434249203004
2241,3.4141547321948256
2243,4.723678907325233
2244,2.30831093460463
2245,3.2297391755187896
2250,3.058296007054879
2251,3.4488567459656116
2252,3.469812187809006
2254,4.497049163013736
2258,2.893914780630955
2263,2.376767182215133
2265,3.7632469645847557
2266,3.9425811110702345
2267,4.0963005665643895
2268,3.9563522533308992
2270,4.093838506958694
2275,2.650328176017442
2276,2.4113738787390893
2279,3.4649775067276503
2281,3.750946546975509
2284,3.9855438528864635
2289,4.601665111540405
2290,4.183300183552755
2292,4.137483929430301
2293,3.0702891826748004
2294,2.7603022945554736
2301,5.927793836395848
2302,3.4333573797303703
2303,3.1824986975682874
2305,3.813768991531548
2306,3.741751387613876
2308,3.0658203139233295
2309,4.512001989855057
2310,3.9940506898512522
2312,4.423223195355351
2313,4.759134146224696
2314,4.344088285874054
2316,3.4007893687074864
2317,3.4568507104065356
2320,5.3015744634218525
2321,4.169671536774747
2322,3.6586539690203796
2323,3.482568850010872
2324,3.566763748878212
2328,3.8299714014413393
2329,3.641689206024388
2332,5.102824186836882
2333,3.4437332112017263
2334,4.397536320024917
2335,4.943774756243548
2336,1.8914425744574546
2337,4.788580032745571
2338,3.982683258622772
2343,3.796065369516514
2345,4.4782635683504335
2349,3.8505342023276743
2350,4.566364170236149
2351,3.2609789707066446
2352,6.593479437075539
2354,3.8901692336036273
2356,3.656364708045471
2358,3.4162113679690984
2360,4.735136739736756
2362,5.355593039793508
2364,4.233597775453303
2366,3.365638881148207
2369,3.3829965773344552
2370,5.408995900204584
2371,3.043137274546923
2372,3.1005786222602225
2377,2.532441381489764
2378,3.220953799788389
2380,3.5484471442870733
2382,2.703891814537752
2385,3.441782450604352
2387,3.263856062885449
2388,4.175079383867948
2389,3.346417110287768
2392,4.339725013788035
2396,6.602236898863998
2398,4.416804455449732
2401,4.129404649103035
2402,3.6106086932134582
2404,4.786771898158083
2405,3.1812996451215083
2406,3.435596192185164
2408,3.419577253771836
2414,3.5899107642653068
2415,2.807279841878997
2416,2.865212688839893
2417,3.440910098760811
2420,4.187855502837218
2421,5.625054635620749
2423,4.6771361436027306
2424,2.9420009657188655
2426,5.304769584173269
2427,3.9579918530353115
2429,3.8395216858777648
2430,3.9141615963856946
2432,3.9033045272266707
2436,4.351209396171737
2437,2.399650432549822
2439,3.1753691212597053
2440,3.231008931786188
2443,3.7935735231681855
2446,3.7709000773050576
2447,3.8011745427907586
2448,3.363331672730306
2449,4.755132049330198
2450,3.2763557877302962
2455,4.068298469701876
2458,5.448246538425761
2464,4.891116480708456
2466,4.435753627798508
2468,4.101876183672209
2469,4.316093270423124
2472,3.040076950970639
2473,4.292287358813875
2474,4.628119679911543
2475,3.4278671369637026
2476,3.1945223921200405
2478,5.190155835305518
2479,5.037852260179879
2484,3.28138088196657
2485,3.1492854396870875
2487,5.509416991909662
2494,3.3353233079448126
2495,4.020407083863183
2498,3.921146153101331
2499,2.547218211268786
2501,4.404364443284464
2503,4.5164084765091195
2507,2.7977657665704316
2508,5.772014232363569
